instances,instance_hardness
1,0.7435937213580099
2,0.22192010583267885
3,0.30753019358581135
4,0.13897226814989228
5,0.44223418589133434
6,0.657808023211931
7,0.03942629284175092
8,0.44223418589133434
9,0.26248324208287266
10,0.34993007348970095
11,0.3143066673839565
12,0.7123001130331907
13,0.1660482274681444
14,0.3810391615698
15,0.03942629284175092
16,0.19088159456109555
17,0.57581356931935
18,0.2956739067031333
19,0.13897226814989228
20,0.3008357217199171
21,0.24580412268771734
22,0.16764057407434185
23,0.9073270473561983
24,0.6686810797101653
25,0.7888107592826831
26,0.06322031493091262
27,0.9314033041517972
28,0.4088138681292687
29,0.6877454891956243
30,0.03942629284175092
31,0.45534659250039267
32,0.6139060187984186
33,0.43444710166762746
34,0.4088138681292687
35,0.049998996030044984
36,0.9605737071582491
37,0.022461117329824476
38,0.5577658141086657
39,0.054085764337885256
40,0.3303237792647318
41,0.34993007348970095
42,0.19088159456109555
43,0.18959651383538212
44,0.049998996030044984
45,0.25640627864199006
46,0.33510811328861867
47,0.6696762207352682
48,0.4011919802483721
49,0.172100655150916
50,0.03942629284175092
51,0.1548140175464836
52,0.031016283392971022
53,0.17665421308457552
54,0.13388572949418653
55,0.17718845902446734
56,0.3690097449239812
57,0.026403665755795225
58,0.5052349647729136
59,0.026403665755795225
60,0.24453192354393583
61,0.031016283392971022
62,0.03640457678050746
63,0.06322031493091262
64,0.031016283392971022
65,0.6125593934404253
66,0.03360634918235994
67,0.0859353890655905
68,0.4475138689386937
69,0.06831004837094634
70,0.04620594332916561
71,0.20596817661655542
72,0.45004977592149153
73,0.14379133164779156
74,0.15429924291014885
75,0.028619924127938567
76,0.21118924071731693
77,0.172100655150916
78,0.2466384152858162
79,0.6320363073249191
80,0.16764057407434185
81,0.026403665755795225
82,0.1507203712461581
83,0.13897226814989228
84,0.028619924127938567
85,0.22192010583267885
86,0.6063824186277894
87,0.031016283392971022
88,0.1467161801682445
89,0.38850799299012806
90,0.18130186799619996
91,0.8749457459123505
92,0.031016283392971022
93,0.07377727399681544
94,0.32116320781971963
95,0.03360634918235994
96,0.13897226814989228
97,0.03360634918235994
98,0.1507203712461581
99,0.28126175650259055
100,0.18604416983133198
101,0.13897226814989228
102,0.03942629284175092
103,0.049998996030044984
104,0.37121193738086344
105,0.38850799299012806
106,0.13897226814989228
107,0.03942629284175092
108,0.16764057407434185
109,0.23873603312597236
