instances,instance_hardness
1,0.07553805315646955
2,0.23179754537885144
3,0.08851354793986654
4,0.7253170486428857
5,0.09301393933166113
6,0.37842782813833953
7,0.3961290263535179
8,0.1044853546542901
9,0.0988969276281495
10,0.05492104892798977
11,0.5438370657609443
12,0.26351263807835856
13,0.6038709736464821
14,0.21218783678319908
15,0.05492104892798977
16,0.6742717222630352
17,0.06446635998180172
18,0.05617655467899718
19,0.20460063580607202
20,0.07166602611629358
21,0.8298023399289324
22,0.5441004331931583
23,0.1790147050242018
24,0.12440449156991529
25,0.407611773223839
26,0.2526383557652493
27,0.5136170525374467
28,0.4224662773660006
29,0.13676739072664845
30,0.04931424413789953
31,0.06302884628288996
32,0.2260931500771094
33,0.6103999863297909
34,0.1324139314505366
35,0.5411558767261612
36,0.1324139314505366
37,0.0988969276281495
38,0.0667405716535614
39,0.16075998924084445
40,0.703363333005117
41,0.4143047338052065
42,0.47297700603960724
43,0.1790147050242018
44,0.07065439539306972
45,0.24822064824903634
46,0.44076667541394743
47,0.1229504333723569
48,0.5297149982917506
49,0.06302884628288996
50,0.052046337326900005
51,0.07477934451160173
52,0.06112433585613042
53,0.07960134281409603
54,0.41085529559715717
55,0.05617655467899718
56,0.12440449156991529
57,0.0667405716535614
58,0.09357616592311646
59,0.07912461294960205
60,0.06112433585613042
61,0.19771177868123957
62,0.3736485282441564
63,0.11403418608173455
64,0.407611773223839
65,0.09357616592311646
66,0.05492104892798977
67,0.04931424413789953
68,0.6742717222630352
69,0.07166602611629358
70,0.04931424413789953
71,0.5438370657609443
72,0.41692850985956964
73,0.05794483579612475
74,0.18818492827658517
75,0.6215721718616605
76,0.18509746276733863
77,0.11403418608173455
78,0.06112433585613042
79,0.05794483579612475
80,0.6875649013128687
81,0.1458165691130172
82,0.06446635998180172
83,0.1458165691130172
84,0.2526383557652493
85,0.15991869617513277
86,0.5322272012344966
87,0.11789093727997313
88,0.10842030009466896
89,0.06112433585613042
90,0.7132332000063377
91,0.6184112870252562
92,0.07065439539306972
93,0.47297700603960724
94,0.891579699905331
95,0.276840451791463
96,0.8969493610399535
97,0.349919727435236
98,0.08369953393611884
99,0.11650288076608206
100,0.7021155901857609
101,0.052046337326900005
102,0.7878121632168009
103,0.07912461294960205
104,0.05794483579612475
105,0.5718488566943267
106,0.36294777933974864
107,0.0667405716535614
108,0.06302884628288996
109,0.12440449156991529
