instances,feature_F3,algo_random_forest
1,0.49465669925939754,0.0
2,0.5102965879511161,0.0
3,0.5085353356334897,0.0
4,0.5111045060969797,0.0
5,0.5116166078831927,0.0
6,0.49771663200554594,0.0
7,0.5106271424295181,0.0
8,0.49909360728854235,0.0
9,0.5073266894644243,0.0
10,0.5079263014214107,0.0
11,0.5091496287291457,0.0
12,0.5032424452000245,0.0
13,0.5040971244341567,0.0
14,0.508284267505918,0.0
15,0.5069625064672046,0.0
16,0.5135314761354836,0.0
17,0.5170406121086076,0.0
18,0.5063634099029102,0.0
19,0.5126391440378811,0.0
20,0.512865876036759,0.0
21,0.5159318840524191,0.0
22,0.5093143440478413,0.0
23,0.5073114770094069,0.0
24,0.5031228535341234,0.0
25,0.5089178139736011,0.0
26,0.5123629798007117,0.0
27,0.5117682776208021,0.0
28,0.5043964886785355,0.0
29,0.5036665169876985,0.0
30,0.5049539567684932,0.0
31,0.5052617565696703,0.0
32,0.5139899713217546,0.0
33,0.5056451205417757,0.0
34,0.5094095448128607,0.0
35,0.5005163514518102,0.0
36,0.5066787289722307,0.0
37,0.5068406504188032,0.0
38,0.5025897650416132,0.0
39,0.5091329008314617,0.0
40,0.5021646961981061,0.0
41,0.5084101327717178,0.0
42,0.5096173911776005,0.0
43,0.499231078891606,0.0
44,0.505428816628972,0.0
45,0.5045748683784363,0.0
46,0.51037686675724,0.0
47,0.5049632205219198,0.0
48,0.5083199743114667,0.0
49,0.5106500911237722,0.0
50,0.49473826312630087,0.0
51,0.5123254530571353,0.0
52,0.5137810010766249,0.0
53,0.5087333162625013,0.0
54,0.5033749801297182,0.0
55,0.5057111113465944,0.0
56,0.5101824054466573,0.0
57,0.5048667824516504,0.0
58,0.5087294312624935,0.0
59,0.5068306898308,0.0
60,0.5012492109093877,0.0
61,0.5058681493953504,0.0
62,0.49806585047758306,0.0
63,0.5080086599313379,0.0
64,0.5123163487712097,0.0
65,0.5052509774277089,0.0
66,0.5085728273125834,0.0
67,0.5060447908210969,0.0
68,0.5055418242559404,0.0
69,0.5055169475676389,0.0
70,0.5009759678567037,0.0
71,0.5082552357166048,0.0
72,0.5139329658394268,0.0
73,0.5061089046754782,0.0
74,0.4937592602569864,0.0
75,0.515308382192533,0.0
76,0.5129964466119628,0.0
77,0.5058466384109954,0.0
78,0.504111618432999,0.0
79,0.4994633218325571,0.0
80,0.5037382541181341,0.0
81,0.5059722986375809,0.0
82,0.50043514581023,0.0
83,0.5035247722017707,0.0
84,0.499323662967125,0.0
85,0.5006558027866366,0.0
86,0.5062450832908493,0.0
87,0.5045800431839921,0.0
88,0.5023777886141813,0.0
89,0.5068786536257733,0.0
90,0.5093280802726365,0.0
91,0.5044653802430801,0.0
92,0.5078358575585896,0.0
93,0.5131893792416483,0.0
94,0.5072531247528981,0.0
95,0.5079217603878339,0.0
96,0.5064047430492868,0.0
97,0.4934242344186057,0.0
98,0.5032972897893099,0.0
99,0.5145001368485655,0.0
100,0.507225446361979,0.0
101,0.5034904640847054,0.0
102,0.5079318260159604,0.0
103,0.510468896731259,0.0
104,0.50584742137932,0.0
105,0.5055338693758669,0.0
106,0.5035382411930448,0.0
107,0.5072582693077213,0.0
108,0.5080247443939486,0.0
109,0.507545860433802,0.0
110,0.4994837085671543,0.0
111,0.506702639884858,0.0
112,0.5014515458392097,0.0
113,0.5023891807766492,0.0
114,0.4950588342348949,0.0
115,0.5013253370623988,0.0
116,0.5011712898356314,0.0
117,0.5042656744235305,0.0
118,0.5105310943194609,0.0
119,0.5035555399448229,0.0
120,0.5106136342157593,0.0
121,0.513061478271628,0.0
122,0.5124958345287457,0.0
123,0.5069641185901199,0.0
124,0.5093210000944708,0.0
125,0.5109519754323655,0.0
126,0.5149429488971405,0.0
127,0.5120957719918261,0.0
128,0.5070929047755284,0.0
129,0.5084425710870983,0.0
130,0.5025274809483635,0.0
131,0.5060427984294119,0.0
132,0.5133395682246992,0.0
133,0.5056234350585355,0.0
134,0.504692211194126,0.0
135,0.5011497781080613,0.0
136,0.5098156979915064,0.0
137,0.5053474364271424,0.0
138,0.5117490771568256,0.0
139,0.5088342553265252,0.0
140,0.49871923318098804,0.0
141,0.5115661581937212,0.0
142,0.508245024853579,0.0
143,0.5083433486752185,0.0
144,0.5046868022399172,0.0
145,0.5063967935406709,0.0
146,0.5047700101951327,0.0
147,0.49247881824898426,0.0
148,0.5080155249642048,0.0
149,0.5026631843532464,0.0
150,0.516214351386488,0.0
151,0.5046206056520296,0.0
152,0.5060872035788123,0.0
153,0.5038717650082388,0.0
154,0.5118020245913316,0.0
155,0.5064737441592932,0.0
156,0.5050414423064423,0.0
157,0.507281722901019,0.0
158,0.5099303742389484,0.0
159,0.5036736725065084,0.0
160,0.5108161731501043,0.0
161,0.5053885168489229,0.0
162,0.5084287736619244,0.0
163,0.5121647103866783,0.0
164,0.5034054692775338,0.0
165,0.5099635827980686,0.0
166,0.5068143747805347,0.0
167,0.5089407810268397,0.0
168,0.5011008043045889,0.0
169,0.5101427463093337,0.0
170,0.5129019318126975,0.0
171,0.5006268848245558,0.0
172,0.508258674441544,0.0
173,0.5072603468260148,0.0
174,0.5152228747499152,0.0
175,0.5107548631924596,0.0
176,0.5080243074547691,0.0
177,0.5010484352829664,0.0
178,0.5015264780893881,0.0
179,0.5046273082148658,0.0
180,0.5178733440658028,0.0
181,0.5093258705345978,0.0
