instances,feature_F3,algo_random_forest
1,0.4894323915382837,0.2031914990468314
2,0.48099249208985695,0.2109391458129741
3,0.484860040898638,0.07856050519965911
4,0.48857255871159155,1.8182054824428189
5,0.48511092205438877,0.042249469937941195
6,0.4876448481093435,0.2986674242266889
7,0.4763695934885896,0.027551839836319526
8,0.48340614037533525,0.09021447479319009
9,0.469529068001924,0.6046701664029973
10,0.48063545237482685,0.9465890888943028
11,0.47926227434793717,0.07020231474135032
12,0.4854648117826447,0.11561003786577473
13,0.4761892104528146,0.12601923766461057
14,0.48588553360064235,0.05450874671880886
15,0.47540394636453237,1.248600934922345
16,0.4740277283843996,0.07400184216982515
17,0.48081571314697985,0.15885278174293843
18,0.46769409245115684,0.8386685794854041
19,0.48304902542477757,0.1415523646726457
20,0.4827729873243208,1.463676804562687
21,0.47913195504124656,1.419283042334421
22,0.48758475537532336,0.16821712503124206
23,0.4830682358600126,0.49461424586370545
24,0.4683924226927171,0.1747890970139799
25,0.4739330465562012,0.4832643588078369
26,0.48303785672462807,0.6525369999130017
27,0.4823777860062109,0.790218965165353
28,0.47861215389396256,0.430284871308522
29,0.4760133390867167,0.39522198955713483
30,0.4810377712629056,0.2230473774265611
31,0.4656651814264282,1.2932659303970633
32,0.4882118805990854,0.9090552289492749
33,0.48349451940632654,0.2109391458129741
34,0.4837446625063088,0.06453851444644852
35,0.4869800558158202,1.2116483171644088
36,0.4845407067458114,0.11816553773912448
37,0.4840344624101182,0.4229008319722844
38,0.4687279329989397,0.033456100695229654
39,0.4897091101892089,0.1415523646726457
40,0.4760124633898656,0.15885278174293843
41,0.4737459921350049,0.9950482927525659
42,0.486784424772898,0.10569229623143107
43,0.47854551806997614,0.2986674242266889
44,0.48844056281675546,0.9270484487734552
45,0.483715473273179,1.6098227005055568
46,0.4752313031421119,2.508802590480568
47,0.48040642788917826,0.6827754319858477
48,0.4828901442173836,0.6232604704787802
49,0.4804749538954715,0.07020231474135032
50,0.4847748948645384,0.08338846214144523
51,0.4805674681564097,0.046001985683090114
52,0.47570749323874667,0.08850020713021274
53,0.4765924656267922,0.12601923766461057
54,0.47734480501866045,0.027551839836319526
55,0.49225358941926645,0.058191120173934234
56,0.47348685149547154,0.05122367017325856
57,0.4836272611526421,0.30406449737170815
58,0.4810365526714125,0.058191120173934234
59,0.47989518849231555,0.1747890970139799
60,0.48121569064429315,0.11886599341306256
61,0.48198199492433125,0.3753730717171648
62,0.4818777421508947,0.15885278174293843
63,0.4869505426380447,0.16004075894725306
64,0.4703352318899903,1.0507477234153295
65,0.47699545758677936,0.09963609481322461
66,0.4877196770500188,1.5538598325021002
67,0.4786228665409903,0.1415523646726457
68,0.4795846497975798,0.03001847103535353
69,0.4825451534264962,0.07020231474135032
70,0.4751170023056464,0.07020231474135032
71,0.48487939141341296,0.10020942897790318
72,0.4817878618935505,0.06563742452986614
73,0.48219560725125504,0.05450874671880886
74,0.47316400139260334,0.08338846214144523
75,0.48367286048531727,0.11886599341306256
76,0.48099799896687817,0.06453851444644852
77,0.47466738257483143,0.1415523646726457
78,0.48309710306477116,2.0791369666809114
79,0.4850419618190082,0.29329726715497956
80,0.48677180411150517,0.046001985683090114
81,0.4813818858959333,0.1120964054750899
82,0.4808521862834298,0.03001847103535353
83,0.4855581722326844,0.1254829608916263
84,0.49101028349584563,0.8753963059283941
85,0.4708775776317458,1.4859091058876728
86,0.486872410985081,0.2424775037133939
87,0.4824346709331127,1.463676804562687
88,0.48840563954862076,2.0250270056979027
89,0.48010683480888927,0.05575129027136243
90,0.4763275568926041,0.10883749768145831
91,0.47722796125023825,0.2881551633080279
92,0.4787702229148896,0.12601923766461057
93,0.47672161048021644,0.03644176244744051
94,0.47911840660920163,0.16004075894725306
95,0.4846215794570236,0.09021447479319009
96,0.4791071084518528,0.2584842321057126
97,0.48009321031761937,0.08486706917621065
98,0.4728658673771841,0.40072162743954726
99,0.48878829307748106,0.40072162743954726
100,0.47823068008262015,0.15588486917460698
101,0.4823140930431202,0.9270484487734552
102,0.48355009408911637,0.11886599341306256
103,0.47738459826560553,0.1499715081412107
104,0.4865017137162337,0.8367795924846811
105,0.47921080148277995,1.035743253194359
106,0.4823826400134374,0.2031914990468314
107,0.47701494744957407,0.40842981192789984
108,0.47338824362621984,0.07856050519965911
109,0.4804737568841385,1.354044329677949
