instances,instance_hardness
1,0.04442366505534734
2,0.09116668655429017
3,0.6023443872843395
4,0.011627710649701473
5,0.03208080845659489
6,0.056530639536852445
7,0.056530639536852445
8,0.013389710308972402
9,0.03208080845659489
10,0.037770795834973
11,0.020409195954435466
12,0.7218918946153751
13,0.4941483463798091
14,0.023470294547972892
15,0.03481392196063471
16,0.011627710649701473
17,0.03481392196063471
18,0.39125606757967646
19,0.040968148062589305
20,0.0612150112526324
21,0.03208080845659489
22,0.04815600741698112
23,0.013389710308972402
24,0.023470294547972892
25,0.013389710308972402
26,0.11777068182067241
27,0.03481392196063471
28,0.03558387182775802
29,0.015414549594280347
30,0.03208080845659489
31,0.07009495577465508
32,0.04442366505534734
33,0.03208080845659489
34,0.02697787160376508
35,0.363981927203923
36,0.023470294547972892
37,0.03208080845659489
38,0.027690159422972482
39,0.5479972067161978
40,0.015414549594280347
41,0.04815600741698112
42,0.03651485402826371
43,0.013389710308972402
44,0.3615364245632908
45,0.13344537673124224
46,0.02697787160376508
47,0.037770795834973
48,0.011627710649701473
49,0.0612150112526324
50,0.26144868302268787
51,0.48470992127711066
52,0.09116668655429017
53,0.040968148062589305
54,0.17007816114085772
55,0.017740086433168267
56,0.040826107172287074
57,0.02409226600186609
58,0.03481392196063471
59,0.013389710308972402
60,0.496650995143465
61,0.03481392196063471
62,0.011627710649701473
63,0.015414549594280347
64,0.26628481746431476
65,0.030993010344332328
66,0.1418831770850688
67,0.03481392196063471
68,0.04442366505534734
69,0.030993010344332328
70,0.017740086433168267
71,0.013389710308972402
72,0.03208080845659489
73,0.03481392196063471
74,0.09052358300218666
75,0.011627710649701473
76,0.03208080845659489
77,0.03208080845659489
78,0.5985741758030955
79,0.636018072796077
80,0.15084957911452002
81,0.03208080845659489
82,0.03481392196063471
83,0.03208080845659489
84,0.26144868302268787
85,0.040968148062589305
86,0.03208080845659489
87,0.05218480505919443
88,0.3508016802589289
89,0.011627710649701473
90,0.03208080845659489
91,0.056530639536852445
92,0.017740086433168267
93,0.496650995143465
94,0.011627710649701473
95,0.011627710649701473
96,0.03208080845659489
97,0.15431372789877118
98,0.037770795834973
99,0.020409195954435466
100,0.03481392196063471
101,0.03481392196063471
102,0.03208080845659489
103,0.03481392196063471
104,0.011627710649701473
105,0.636018072796077
106,0.38128095711698307
107,0.35780239146247395
108,0.040826107172287074
109,0.023470294547972892
