instances,feature_Harmfulness,feature_Usefulness,algo_random_forest
42,0.00145985401459854,0.9985401459854014,1.1394342831883648
43,0.004424778761061947,0.9778761061946902,0.7339691750802004
44,0.00145985401459854,0.9956204379562044,0.40047756659712525
45,0.0,0.9474452554744526,0.040821994520255166
46,0.0,1.0,1.0216512475319814
47,0.0,0.983941605839416,0.020202707317519466
48,0.0,0.8437956204379562,0.030459207484708574
49,0.017699115044247787,1.0,3.2188758248682006
50,0.004424778761061947,0.9911504424778761,0.4307829160924542
51,0.0,1.0,0.4307829160924542
52,0.0,0.9824817518248176,0.09431067947124129
53,0.19469026548672566,1.0,3.506557897319982
54,0.0,0.9927007299270073,0.19845093872383832
55,0.008849557522123894,1.0,1.4271163556401458
56,0.0,0.9007299270072993,0.01005033585350145
57,0.0,0.9911504424778761,0.13926206733350766
58,0.0,0.8875912408759125,0.01005033585350145
59,0.02654867256637168,1.0,2.3025850929940455
60,0.0,0.9664233576642336,0.12783337150988489
61,0.0,0.9824817518248176,0.15082288973458366
62,0.0,0.995575221238938,0.7133498878774648
63,0.0,0.983941605839416,9.992007221626415e-16
64,0.0,0.997080291970803,0.6348782724359695
65,0.00145985401459854,1.0,1.8325814637483102
66,0.0,0.9956204379562044,0.6539264674066639
67,0.048672566371681415,0.995575221238938,2.120263536200091
68,0.0,0.945985401459854,0.21072103131565253
69,0.0,0.964963503649635,9.992007221626415e-16
70,0.0,0.9532846715328467,0.020202707317519466
71,0.00145985401459854,0.997080291970803,0.4462871026284195
72,0.030973451327433628,1.0,1.5606477482646683
73,0.0,0.9386861313868613,9.992007221626415e-16
74,0.0,0.995575221238938,0.31471074483970024
75,0.0,0.995575221238938,0.6539264674066639
76,0.0,0.983941605839416,0.06187540371808753
77,0.23008849557522124,1.0,2.0402208285265546
78,0.004424778761061947,0.995575221238938,1.0216512475319814
79,0.0,0.9883211678832117,0.05129329438755058
80,0.0,0.945985401459854,0.030459207484708574
81,0.0,0.995575221238938,0.13926206733350766
82,0.0,0.997080291970803,0.06187540371808753
83,0.0,0.997080291970803,0.6348782724359695
84,0.008849557522123894,0.9911504424778761,0.6539264674066639
85,0.0,0.9094890510948905,9.992007221626415e-16
86,0.0,1.0,0.37106368139083207
87,0.0,0.9138686131386862,0.020202707317519466
88,0.0,0.9766423357664233,0.040821994520255166
89,0.030973451327433628,1.0,1.6607312068216509
90,0.0,0.8467153284671532,0.030459207484708574
91,0.0,1.0,0.9942522733438669
92,0.0,0.8788321167883212,0.030459207484708574
93,0.0,1.0,0.37106368139083207
94,0.0,0.9985401459854014,0.16251892949777494
95,0.0,0.9795620437956204,0.06187540371808753
96,0.0,0.9956204379562044,0.13926206733350766
97,0.0,0.8116788321167883,0.01005033585350145
98,0.0,0.8510948905109489,0.01005033585350145
99,0.0,0.9897810218978103,0.01005033585350145
100,0.004379562043795621,0.997080291970803,1.7147984280919266
101,0.0,0.9240875912408759,9.992007221626415e-16
102,0.0,0.9897810218978103,0.19845093872383832
103,0.0,0.9927007299270073,0.10536051565782628
104,0.00145985401459854,0.9956204379562044,0.2231435513142097
105,0.0,0.997080291970803,0.13926206733350766
106,0.05752212389380531,0.995575221238938,2.0402208285265546
107,0.0,0.8817518248175182,9.992007221626415e-16
108,0.0,1.0,0.916290731874155
109,0.0,0.9781021897810219,0.16251892949777494
110,0.0,0.9576642335766423,0.020202707317519466
111,0.0,0.9941605839416059,0.06187540371808753
112,0.008849557522123894,1.0,1.0498221244986778
113,0.0,0.9956204379562044,0.31471074483970024
114,0.0,0.9867256637168141,0.21072103131565253
115,0.07079646017699115,0.995575221238938,2.0402208285265546
116,0.0,0.8510948905109489,9.992007221626415e-16
117,0.0,1.0,0.7985076962177716
118,0.00291970802919708,0.9927007299270073,0.40047756659712525
119,0.0,0.9927007299270073,0.07257069283483537
120,0.00145985401459854,1.0,1.1086626245216111
121,0.004424778761061947,1.0,0.2744368457017603
122,0.0,0.8686131386861313,9.992007221626415e-16
123,0.0,0.9985401459854014,1.1394342831883648
124,0.0,1.0,0.9675840262617056
125,0.0,0.9854014598540146,0.07257069283483537
126,0.0,0.9343065693430657,0.01005033585350145
127,0.0,0.8218978102189781,0.01005033585350145
128,0.0,0.8788321167883212,0.01005033585350145
129,0.0,0.995575221238938,0.4780358009429998
130,0.0,0.8218978102189781,9.992007221626415e-16
131,0.0,0.9985401459854014,0.08338160893905101
132,0.004424778761061947,1.0,1.7147984280919266
133,0.0,0.9722627737226277,0.020202707317519466
134,0.01327433628318584,0.9867256637168141,0.40047756659712525
135,0.00291970802919708,0.9941605839416059,0.5108256237659907
136,0.01327433628318584,0.995575221238938,0.4780358009429998
137,0.0,0.9153284671532846,0.07257069283483537
138,0.0,0.9941605839416059,0.020202707317519466
139,0.0,0.9941605839416059,0.5108256237659907
140,0.0,0.8627737226277372,9.992007221626415e-16
141,0.00145985401459854,0.962043795620438,0.11653381625595151
142,0.00291970802919708,1.0,0.8675005677047231
143,0.0,0.8875912408759125,0.020202707317519466
144,0.02654867256637168,0.995575221238938,2.659260036932778
145,0.0,0.962043795620438,0.01005033585350145
146,0.0,0.9927007299270073,0.07257069283483537
147,0.0,0.983941605839416,0.2876820724517809
148,0.0,0.9401459854014599,0.01005033585350145
149,0.0,0.997080291970803,0.35667494393873245
150,0.0,0.9868613138686131,0.2231435513142097
151,0.0,0.9868613138686131,0.15082288973458366
152,0.0,1.0,1.1394342831883648
153,0.0,0.9766423357664233,0.020202707317519466
154,0.0,0.9985401459854014,0.4307829160924542
155,0.0,1.0,0.7133498878774648
156,0.00145985401459854,0.9737226277372263,0.09431067947124129
157,0.0,0.9708029197080292,0.4307829160924542
158,0.0,0.964963503649635,0.020202707317519466
159,0.008759124087591242,1.0,1.5141277326297755
160,0.0,0.9401459854014599,0.05129329438755058
161,0.0,0.9867256637168141,0.18632957819149348
162,0.0,0.9051094890510949,9.992007221626415e-16
163,0.017699115044247787,0.995575221238938,0.2613647641344075
164,0.0,0.9211678832116789,9.992007221626415e-16
165,0.0,0.995575221238938,0.2613647641344075
166,0.0,0.8496350364963503,9.992007221626415e-16
167,0.0,0.9474452554744526,0.05129329438755058
168,0.0,0.9941605839416059,0.21072103131565253
169,0.0,0.8394160583941606,9.992007221626415e-16
170,0.0,0.9153284671532846,0.020202707317519466
171,0.0,0.9591240875912409,0.09431067947124129
172,0.0,0.891970802919708,0.09431067947124129
173,0.0,0.8248175182481752,9.992007221626415e-16
174,0.0,0.9956204379562044,0.16251892949777494
175,0.004424778761061947,1.0,1.9661128563728327
176,0.0,0.9985401459854014,0.3285040669720361
177,0.0,0.8613138686131387,9.992007221626415e-16
178,0.0,0.9766423357664233,0.21072103131565253
179,0.0,0.8467153284671532,0.01005033585350145
180,0.030973451327433628,0.995575221238938,0.843970070294529
181,0.0,0.9956204379562044,0.31471074483970024
182,0.00291970802919708,0.9956204379562044,0.3856624808119846
183,0.022123893805309734,0.995575221238938,0.8915981192837836
184,0.0,0.8540145985401459,9.992007221626415e-16
185,0.0,0.995575221238938,0.21072103131565253
186,0.00145985401459854,0.9912408759124087,0.11653381625595151
187,0.0,0.9357664233576642,0.040821994520255166
188,0.0,0.9503649635036496,9.992007221626415e-16
189,0.0,0.9562043795620438,0.06187540371808753
190,0.00145985401459854,0.9854014598540146,0.2876820724517809
191,0.00145985401459854,0.9430656934306569,0.040821994520255166
192,0.00145985401459854,0.997080291970803,0.616186139423817
193,0.0,0.997080291970803,0.19845093872383832
194,0.0,0.995575221238938,0.4780358009429998
195,0.00145985401459854,0.997080291970803,0.2613647641344075
196,0.0,0.9985401459854014,0.12783337150988489
197,0.0,1.0,0.342490308946776
198,0.0,0.997080291970803,0.12783337150988489
199,0.0,0.9226277372262773,9.992007221626415e-16
200,0.0,0.9823008849557522,0.616186139423817
201,0.0,1.0,0.7550225842780328
202,0.00145985401459854,0.9824817518248176,0.19845093872383832
203,0.008849557522123894,1.0,0.7339691750802004
204,0.004379562043795621,0.9985401459854014,0.8209805520698302
205,0.0,0.9956204379562044,0.01005033585350145
206,0.004424778761061947,0.9911504424778761,0.2613647641344075
207,0.0,0.9445255474452555,0.030459207484708574
208,0.00145985401459854,0.9985401459854014,0.3285040669720361
209,0.00145985401459854,0.9532846715328467,0.07257069283483537
210,0.0,0.9313868613138686,0.020202707317519466
211,0.0,0.9751824817518249,0.4307829160924542
212,0.0,0.9562043795620438,0.07257069283483537
213,0.0,0.9153284671532846,0.01005033585350145
214,0.0,0.9854014598540146,9.992007221626415e-16
215,0.0,0.9562043795620438,9.992007221626415e-16
216,0.0,0.9562043795620438,9.992007221626415e-16
217,0.0,0.9985401459854014,0.10536051565782628
218,0.0,0.9911504424778761,0.4462871026284195
219,0.00145985401459854,0.997080291970803,0.1743533871447778
220,0.0,0.9956204379562044,0.16251892949777494
221,0.0,0.9868613138686131,0.040821994520255166
222,0.0,0.8992700729927008,9.992007221626415e-16
223,0.0,0.995575221238938,0.5447271754416722
224,0.0,0.8116788321167883,9.992007221626415e-16
225,0.0,0.9824817518248176,0.18632957819149348
226,0.0,0.9328467153284672,9.992007221626415e-16
227,0.0,0.9867256637168141,0.527632742082372
228,0.0,0.9313868613138686,9.992007221626415e-16
229,0.0,0.948905109489051,0.020202707317519466
230,0.0,0.9911504424778761,0.19845093872383832
231,0.0,0.9021897810218978,9.992007221626415e-16
232,0.0,0.9781021897810219,0.030459207484708574
233,0.00145985401459854,1.0,0.6733445532637656
234,0.0,0.945985401459854,0.08338160893905101
235,0.03982300884955752,1.0,1.8971199848858813
236,0.0,0.8087591240875912,9.992007221626415e-16
237,0.0,0.9547445255474453,0.01005033585350145
238,0.00145985401459854,1.0,0.7765287894989963
239,0.030973451327433628,1.0,1.2729656758128873
240,0.0,0.9927007299270073,0.4462871026284195
241,0.0,0.9737226277372263,0.040821994520255166
242,0.0,0.9211678832116789,0.030459207484708574
243,0.0,1.0,1.0498221244986778
244,0.0,0.927007299270073,0.01005033585350145
245,0.0,0.9956204379562044,0.31471074483970024
246,0.0,1.0,0.5621189181535413
247,0.0,0.8671532846715329,0.01005033585350145
248,0.0,0.9985401459854014,0.06187540371808753
249,0.0,0.9911504424778761,0.2744368457017603
250,0.0,0.9956204379562044,0.21072103131565253
251,0.0,0.9357664233576642,0.01005033585350145
252,0.008849557522123894,1.0,0.8675005677047231
253,0.0,0.995575221238938,0.4307829160924542
254,0.02654867256637168,0.9911504424778761,0.6539264674066639
255,0.017699115044247787,1.0,0.941608539858445
256,0.05752212389380531,1.0,1.4271163556401458
257,0.01327433628318584,1.0,0.527632742082372
258,0.0,0.962043795620438,0.01005033585350145
259,0.0,0.9911504424778761,0.23572233352106983
260,0.00145985401459854,0.997080291970803,0.21072103131565253
261,0.004424778761061947,1.0,1.9661128563728327
262,0.0,0.9007299270072993,0.01005033585350145
263,0.0,0.92992700729927,0.030459207484708574
264,0.00145985401459854,0.962043795620438,0.09431067947124129
265,0.0,0.9912408759124087,0.21072103131565253
266,0.004424778761061947,0.995575221238938,0.5108256237659907
267,0.0,0.9956204379562044,0.06187540371808753
268,0.0,1.0,0.5447271754416722
269,0.01327433628318584,1.0,1.1086626245216111
270,0.0,0.995575221238938,0.19845093872383832
271,0.0,0.995575221238938,1.1086626245216111
272,0.0,0.9824817518248176,0.1743533871447778
273,0.004424778761061947,1.0,0.4462871026284195
274,0.004424778761061947,0.9911504424778761,0.4942963218147801
275,0.008849557522123894,0.9823008849557522,0.342490308946776
276,0.004424778761061947,0.9911504424778761,0.9675840262617056
277,0.0,0.8277372262773722,0.020202707317519466
278,0.0,0.9941605839416059,0.2876820724517809
279,0.0,0.995575221238938,0.4307829160924542
280,0.0,0.9956204379562044,0.11653381625595151
281,0.0,0.9883211678832117,0.15082288973458366
282,0.0,0.9927007299270073,0.3011050927839216
283,0.0,0.9911504424778761,1.0216512475319814
284,0.0,1.0,0.5621189181535413
285,0.00583941605839416,0.9985401459854014,1.4696759700589417
286,0.0,0.8175182481751825,9.992007221626415e-16
287,0.0,0.927007299270073,9.992007221626415e-16
288,0.0,0.9781021897810219,0.18632957819149348
289,0.0,0.8715328467153285,0.020202707317519466
290,0.0,0.995575221238938,0.2484613592984996
291,0.0,0.9985401459854014,0.37106368139083207
292,0.0,0.995575221238938,0.2484613592984996
293,0.004379562043795621,0.997080291970803,0.7339691750802004
294,0.0,0.9781021897810219,0.040821994520255166
295,0.0,0.997080291970803,0.843970070294529
296,0.0,0.8788321167883212,0.01005033585350145
297,0.0,0.9795620437956204,0.16251892949777494
298,0.0,0.9357664233576642,9.992007221626415e-16
299,0.00145985401459854,0.9883211678832117,0.12783337150988489
300,0.0,0.8189781021897811,9.992007221626415e-16
301,0.0,0.8540145985401459,9.992007221626415e-16
302,0.0,0.9737226277372263,0.12783337150988489
303,0.0,0.9941605839416059,0.11653381625595151
304,0.00145985401459854,0.9985401459854014,0.3285040669720361
305,0.0,0.9985401459854014,0.616186139423817
306,0.00291970802919708,0.9985401459854014,0.9942522733438669
307,0.0,0.9795620437956204,0.01005033585350145
308,0.00145985401459854,0.997080291970803,0.3011050927839216
309,0.00145985401459854,1.0,0.616186139423817
310,0.0,0.9401459854014599,0.030459207484708574
311,0.0,0.9985401459854014,0.3011050927839216
312,0.0,0.8423357664233577,9.992007221626415e-16
313,0.0,0.8744525547445255,9.992007221626415e-16
314,0.01327433628318584,1.0,1.2039728043259361
315,0.0,0.8364963503649635,9.992007221626415e-16
316,0.0,0.945985401459854,0.01005033585350145
317,0.18141592920353983,0.995575221238938,1.4271163556401458
318,0.0,0.9985401459854014,0.8675005677047231
319,0.00145985401459854,0.9678832116788321,0.2231435513142097
320,0.004379562043795621,0.997080291970803,0.18632957819149348
321,0.0,0.9153284671532846,0.040821994520255166
322,0.0,0.9956204379562044,0.18632957819149348
323,0.0,1.0,0.6348782724359695
324,0.00291970802919708,0.997080291970803,0.342490308946776
325,0.0,0.9591240875912409,0.030459207484708574
326,0.0,0.9912408759124087,0.13926206733350766
327,0.004424778761061947,0.995575221238938,0.6539264674066639
328,0.0,0.8540145985401459,0.07257069283483537
329,0.0,0.8788321167883212,9.992007221626415e-16
330,0.00145985401459854,0.9927007299270073,0.37106368139083207
331,0.02654867256637168,0.995575221238938,1.6607312068216509
332,0.0,0.9751824817518249,0.11653381625595151
333,0.0,1.0,0.7985076962177716
334,0.0,0.9708029197080292,0.07257069283483537
335,0.0,0.995575221238938,0.4307829160924542
336,0.0,0.9153284671532846,0.040821994520255166
337,0.0,0.9401459854014599,0.07257069283483537
338,0.0,0.9824817518248176,0.21072103131565253
339,0.0,0.8467153284671532,9.992007221626415e-16
340,0.0,0.8963503649635036,0.01005033585350145
341,0.0,0.9985401459854014,0.2231435513142097
342,0.00291970802919708,0.9927007299270073,0.527632742082372
343,0.0,1.0,0.6931471805599453
344,0.0,1.0,0.6539264674066639
345,0.00291970802919708,0.9956204379562044,0.4155154439616658
346,0.0,0.8423357664233577,9.992007221626415e-16
347,0.0,0.8540145985401459,0.030459207484708574
348,0.00145985401459854,0.9927007299270073,0.10536051565782628
349,0.00145985401459854,0.997080291970803,0.6539264674066639
350,0.0,0.9781021897810219,0.01005033585350145
351,0.0,0.9313868613138686,0.040821994520255166
352,0.0,1.0,0.342490308946776
353,0.0,1.0,0.4780358009429998
354,0.0,0.8467153284671532,9.992007221626415e-16
355,0.0,0.9357664233576642,9.992007221626415e-16
356,0.00291970802919708,1.0,0.7985076962177716
357,0.00145985401459854,0.9795620437956204,0.01005033585350145
358,0.0,0.9255474452554745,9.992007221626415e-16
359,0.0,0.981021897810219,0.10536051565782628
360,0.0,1.0,0.31471074483970024
361,0.0,0.9956204379562044,0.15082288973458366
362,0.048672566371681415,1.0,2.120263536200091
363,0.022123893805309734,0.9911504424778761,0.8209805520698302
364,0.0,0.9941605839416059,0.2484613592984996
365,0.0,1.0,0.4620354595965587
366,0.004379562043795621,0.9985401459854014,0.8209805520698302
367,0.0,0.8905109489051095,0.01005033585350145
368,0.0,0.9883211678832117,0.08338160893905101
369,0.0,0.9985401459854014,0.31471074483970024
370,0.0,0.8218978102189781,9.992007221626415e-16
371,0.0,0.8554744525547445,9.992007221626415e-16
372,0.0,0.927007299270073,0.01005033585350145
373,0.0,0.995575221238938,0.6733445532637656
374,0.0,0.964963503649635,0.030459207484708574
375,0.0,0.9605839416058394,0.07257069283483537
376,0.0,0.9722627737226277,0.2231435513142097
377,0.0,1.0,1.6607312068216509
378,0.0,0.910948905109489,0.01005033585350145
379,0.00291970802919708,0.9985401459854014,0.916290731874155
380,0.0,0.9591240875912409,0.020202707317519466
381,0.0,0.9576642335766423,0.01005033585350145
382,0.008849557522123894,1.0,0.8915981192837836
383,0.0,0.8116788321167883,9.992007221626415e-16
384,0.0,0.8233576642335767,0.01005033585350145
385,0.0,0.8452554744525548,0.06187540371808753
386,0.0,1.0,1.1086626245216111
387,0.0,0.8875912408759125,0.01005033585350145
388,0.004424778761061947,0.9911504424778761,0.5447271754416722
389,0.004379562043795621,0.9985401459854014,0.7765287894989963
390,0.0,0.9912408759124087,0.10536051565782628
391,0.0,0.9956204379562044,0.2231435513142097
392,0.0,0.9854014598540146,0.01005033585350145
393,0.00145985401459854,0.9854014598540146,0.23572233352106983
394,0.0,0.9635036496350365,0.040821994520255166
395,0.0,0.9664233576642336,0.01005033585350145
396,0.00291970802919708,1.0,0.5978370007556204
397,0.0,0.995575221238938,0.616186139423817
398,0.030973451327433628,0.995575221238938,1.2729656758128873
399,0.0,0.9824817518248176,0.12783337150988489
400,0.0,0.8832116788321168,9.992007221626415e-16
401,0.004379562043795621,0.9985401459854014,0.7133498878774648
402,0.0,0.997080291970803,0.342490308946776
403,0.0,0.9007299270072993,9.992007221626415e-16
404,0.004424778761061947,1.0,0.31471074483970024
405,0.00145985401459854,0.9985401459854014,1.1086626245216111
406,0.0,1.0,0.35667494393873245
407,0.00583941605839416,0.9956204379562044,1.4696759700589417
408,0.0,0.9985401459854014,0.2613647641344075
409,0.00145985401459854,1.0,0.616186139423817
410,0.06637168141592921,0.995575221238938,1.8325814637483102
411,0.0,0.9927007299270073,0.12783337150988489
412,0.004379562043795621,0.9985401459854014,1.4271163556401458
413,0.0,0.9956204379562044,0.18632957819149348
414,0.0,0.9956204379562044,0.4620354595965587
415,0.0,0.9868613138686131,0.15082288973458366
416,0.0,0.8642335766423358,9.992007221626415e-16
417,0.0,0.8642335766423358,9.992007221626415e-16
418,0.0,0.8875912408759125,0.01005033585350145
419,0.0,0.8510948905109489,9.992007221626415e-16
420,0.01167883211678832,1.0,1.8325814637483102
421,0.004424778761061947,0.9867256637168141,0.3285040669720361
422,0.0,1.0,0.7133498878774648
423,0.0,0.9591240875912409,0.05129329438755058
424,0.0,0.8306569343065693,9.992007221626415e-16
425,0.0,0.8978102189781022,0.020202707317519466
426,0.0,0.8598540145985402,9.992007221626415e-16
427,0.0,0.9956204379562044,0.4620354595965587
428,0.0,0.9518248175182482,0.05129329438755058
429,0.0,0.964963503649635,0.07257069283483537
430,0.0,0.9094890510948905,0.09431067947124129
431,0.0,0.908029197080292,9.992007221626415e-16
432,0.0,0.9240875912408759,9.992007221626415e-16
433,0.0,0.8642335766423358,0.020202707317519466
434,0.0,0.9868613138686131,0.05129329438755058
435,0.01327433628318584,1.0,2.2072749131897207
436,0.0,0.9576642335766423,0.040821994520255166
437,0.0,0.9153284671532846,0.040821994520255166
438,0.004379562043795621,0.9985401459854014,0.5978370007556204
439,0.0,0.9985401459854014,0.7133498878774648
440,0.0,0.981021897810219,0.10536051565782628
441,0.0,1.0,1.3093333199837622
442,0.004379562043795621,0.9985401459854014,1.171182981502945
443,0.0,0.981021897810219,0.08338160893905101
444,0.0,0.9445255474452555,0.030459207484708574
445,0.0,0.9284671532846716,9.992007221626415e-16
446,0.0,0.9985401459854014,0.3856624808119846
447,0.004424778761061947,0.9911504424778761,0.3856624808119846
448,0.004424778761061947,1.0,1.0498221244986778
449,0.0,0.8759124087591241,0.01005033585350145
450,0.008849557522123894,0.9690265486725663,0.7133498878774648
451,0.0,0.9518248175182482,0.05129329438755058
452,0.00145985401459854,1.0,0.6931471805599453
453,0.0,0.9226277372262773,0.040821994520255166
454,0.0,1.0,0.3856624808119846
455,0.0,0.9737226277372263,0.01005033585350145
456,0.00145985401459854,0.9693430656934306,0.2744368457017603
457,0.0,0.9357664233576642,0.030459207484708574
458,0.0,0.9693430656934306,0.020202707317519466
459,0.0,1.0,1.1394342831883648
460,0.017699115044247787,0.9911504424778761,0.9942522733438669
461,0.00145985401459854,0.9693430656934306,0.08338160893905101
462,0.048672566371681415,1.0,1.7147984280919266
463,0.0,0.9518248175182482,0.030459207484708574
464,0.0,1.0,0.4780358009429998
465,0.0,0.9868613138686131,0.08338160893905101
466,0.022123893805309734,0.995575221238938,1.4696759700589417
467,0.0,1.0,0.4155154439616658
468,0.00145985401459854,0.9985401459854014,0.527632742082372
469,0.0,0.995575221238938,0.16251892949777494
470,0.0,0.9007299270072993,0.020202707317519466
471,0.00145985401459854,0.9985401459854014,1.1394342831883648
472,0.0,0.9357664233576642,0.01005033585350145
473,0.00145985401459854,0.9532846715328467,0.040821994520255166
474,0.0,0.8291970802919708,0.01005033585350145
475,0.0,0.9956204379562044,0.1743533871447778
476,0.0,0.995575221238938,0.1743533871447778
477,0.0,0.8715328467153285,0.10536051565782628
478,0.0,0.9372262773722628,9.992007221626415e-16
479,0.0,0.9868613138686131,0.23572233352106983
480,0.0,0.9912408759124087,0.19845093872383832
481,0.0,0.948905109489051,0.01005033585350145
482,0.0,0.9897810218978103,0.18632957819149348
483,0.008849557522123894,0.9911504424778761,0.6539264674066639
484,0.00145985401459854,0.9854014598540146,0.12783337150988489
485,0.017699115044247787,0.995575221238938,1.4271163556401458
486,0.00145985401459854,0.983941605839416,0.08338160893905101
487,0.0,0.983941605839416,0.09431067947124129
488,0.0,0.9722627737226277,9.992007221626415e-16
489,0.0,0.9956204379562044,0.2231435513142097
490,0.0,0.910948905109489,0.020202707317519466
491,0.0,0.9284671532846716,0.01005033585350145
492,0.0,0.9956204379562044,0.21072103131565253
493,0.0,1.0,0.8675005677047231
494,0.0,0.872992700729927,0.030459207484708574
495,0.00145985401459854,0.9824817518248176,0.08338160893905101
496,0.0,0.9240875912408759,0.020202707317519466
497,0.0,0.9153284671532846,0.01005033585350145
498,0.004424778761061947,0.9911504424778761,0.3856624808119846
499,0.0,0.9985401459854014,0.7550225842780328
500,0.008849557522123894,0.995575221238938,0.7765287894989963
501,0.0,0.9927007299270073,0.1743533871447778
502,0.0,0.9927007299270073,0.527632742082372
503,0.004424778761061947,0.9867256637168141,0.4155154439616658
504,0.0,0.9708029197080292,0.13926206733350766
505,0.004379562043795621,0.9956204379562044,0.4307829160924542
506,0.0,0.9867256637168141,0.1743533871447778
507,0.00145985401459854,1.0,0.2744368457017603
508,0.0,0.9591240875912409,0.09431067947124129
509,0.0,0.8686131386861313,0.01005033585350145
510,0.008849557522123894,0.995575221238938,1.0788096613719298
511,0.0,0.8510948905109489,0.020202707317519466
512,0.0,0.92992700729927,0.01005033585350145
513,0.022123893805309734,1.0,1.171182981502945
514,0.0,0.9867256637168141,0.23572233352106983
515,0.0,1.0,1.5141277326297755
516,0.0,0.997080291970803,0.23572233352106983
517,0.0,1.0,0.35667494393873245
518,0.0,0.8832116788321168,0.020202707317519466
519,0.0,0.9883211678832117,0.18632957819149348
520,0.0,0.8700729927007299,9.992007221626415e-16
521,0.0,1.0,1.3862943611198906
522,0.0,0.92992700729927,0.09431067947124129
523,0.0,0.9751824817518249,0.06187540371808753
524,0.00145985401459854,0.9956204379562044,0.843970070294529
525,0.0,0.8335766423357664,0.01005033585350145
526,0.00145985401459854,0.997080291970803,0.4462871026284195
527,0.004424778761061947,0.9778761061946902,0.5621189181535413
528,0.03982300884955752,1.0,1.0498221244986778
529,0.00145985401459854,0.9883211678832117,0.843970070294529
530,0.0,0.9313868613138686,0.06187540371808753
531,0.0,0.8540145985401459,0.040821994520255166
532,0.0,0.9956204379562044,0.16251892949777494
533,0.0,0.964963503649635,0.020202707317519466
534,0.0,0.962043795620438,0.12783337150988489
535,0.0,0.8452554744525548,9.992007221626415e-16
536,0.0,0.9897810218978103,0.21072103131565253
537,0.0,0.9912408759124087,0.12783337150988489
538,0.008759124087591242,0.9941605839416059,0.9942522733438669
539,0.0,0.9867256637168141,0.5447271754416722
540,0.0,0.8890510948905109,9.992007221626415e-16
541,0.008849557522123894,1.0,0.7985076962177716
542,0.030973451327433628,1.0,1.3470736479666092
543,0.0,0.9591240875912409,0.08338160893905101
544,0.0,0.8627737226277372,0.01005033585350145
545,0.0752212389380531,1.0,1.7147984280919266
546,0.0,0.9240875912408759,9.992007221626415e-16
547,0.0,1.0,0.6733445532637656
548,0.0,0.997080291970803,0.2613647641344075
549,0.0,0.9927007299270073,0.3285040669720361
550,0.0,0.9985401459854014,0.4155154439616658
551,0.004424778761061947,0.9513274336283186,0.19845093872383832
552,0.0,0.9051094890510949,0.01005033585350145
553,0.0,0.981021897810219,0.15082288973458366
554,0.0,0.9722627737226277,0.08338160893905101
555,0.0,0.9897810218978103,0.6733445532637656
556,0.0,0.910948905109489,9.992007221626415e-16
557,0.0,0.945985401459854,0.10536051565782628
558,0.0,0.8759124087591241,9.992007221626415e-16
559,0.0,0.9824817518248176,0.07257069283483537
560,0.0,0.9664233576642336,0.05129329438755058
561,0.004424778761061947,0.9867256637168141,0.4462871026284195
562,0.0,0.9562043795620438,0.020202707317519466
563,0.0,0.995575221238938,0.2876820724517809
564,0.0,0.9430656934306569,9.992007221626415e-16
565,0.0,0.9911504424778761,0.579818495252942
566,0.0,0.9635036496350365,0.01005033585350145
567,0.0,0.962043795620438,0.040821994520255166
