instances,instance_hardness
1,0.4518177339382773
2,0.08455480723298225
3,0.1606695664487785
4,0.8906766043068085
5,0.2834791031895243
6,0.07584151156319152
7,0.20398151832596945
8,0.49505340968033984
9,0.6640320482646048
10,0.08476949570283265
11,0.1927585910582511
12,0.38061247592835645
13,0.10086544290376764
14,0.705926188699918
15,0.3086856058814247
16,0.11002725870544727
17,0.5486955380252081
18,0.7667748625497061
19,0.25578883113478457
20,0.13616597164165511
21,0.12513365101087648
22,0.22021560319934586
23,0.7537357042680719
24,0.21580850183609535
25,0.1606695664487785
26,0.11750757606769746
27,0.6743296499874826
28,0.23698800929515673
29,0.11002725870544727
30,0.20398151832596945
31,0.2462642957319281
32,0.09995328018051641
33,0.36922553664075974
34,0.3086856058814247
35,0.07584151156319152
36,0.4273713441708473
37,0.20398151832596945
38,0.23698800929515673
39,0.21198498487673367
40,0.1542391657625426
41,0.1542391657625426
42,0.11487631333719195
43,0.08316011687227232
44,0.2262229089904717
45,0.09995328018051641
46,0.1606695664487785
47,0.13767326648159928
48,0.18897209617614574
49,0.0895826552477027
50,0.6649147373260915
51,0.10552915959936582
52,0.25555689044419716
53,0.17422737572872948
54,0.12513365101087648
55,0.6233466236789365
56,0.11137759736111885
57,0.2915857299471274
58,0.18132933934455908
59,0.2595580999189807
60,0.09995328018051641
61,0.08789067216761404
62,0.42979024637506413
63,0.4518177339382773
64,0.0895826552477027
65,0.5726286558291527
66,0.12513365101087648
67,0.11991027912339591
68,0.11991027912339591
69,0.584476026700786
70,0.4747189289342333
71,0.11750757606769746
72,0.1480063988880037
73,0.7626435551432377
74,0.0895826552477027
75,0.2595580999189807
76,0.22867305269247928
77,0.15267751644290262
78,0.35845884600026134
79,0.5726286558291527
80,0.2442182804184897
81,0.13616597164165511
82,0.1480063988880037
83,0.13064704897712032
84,0.08476949570283265
85,0.25539450037304046
86,0.5721213772690429
87,0.8760721159664173
88,0.2466491990353583
89,0.2262229089904717
90,0.07584151156319152
91,0.10535852392068512
92,0.09238732354358181
93,0.8421322462987918
94,0.4997409325899349
95,0.10535852392068512
96,0.44467540940706773
97,0.3577367261049963
98,0.10086544290376764
99,0.4747189289342333
100,0.5049465903196602
101,0.0895826552477027
102,0.13767326648159928
103,0.4747189289342333
104,0.3350852626739085
105,0.7797843968006541
106,0.22057170747385968
107,0.16734670967468435
108,0.7256896895460779
109,0.22021560319934586
