instances,instance_hardness
1,0.46855447692317087
2,0.19924889760401154
3,0.12711117650651726
4,0.8643280856098843
5,0.38502910123875067
6,0.20974218300721958
7,0.8007511023959885
8,0.04512066254471203
9,0.34878501838259246
10,0.08507952911132854
11,0.07177096107524794
12,0.18034271516095912
13,0.19924889760401154
14,0.4030031722043539
15,0.055874817867685334
16,0.15465144846293621
17,0.09096470975353266
18,0.11855820506873027
19,0.25547100235877107
20,0.3020928249765378
21,0.04512066254471203
22,0.13567191439011572
23,0.263792887236006
24,0.2892832355933599
25,0.05996749821721825
26,0.069006907381716
27,0.4480829241946386
28,0.34878501838259246
29,0.6404954621625588
30,0.07597866371303674
31,0.6512149816174075
32,0.580359931904787
33,0.0951582496669705
34,0.04512066254471203
35,0.04846606664494113
36,0.2224497695018256
37,0.263792887236006
38,0.2092454877101828
39,0.6979071750234622
40,0.09096470975353266
41,0.04846606664494113
42,0.05996749821721825
43,0.5127260212566601
44,0.04512066254471203
45,0.0951582496669705
46,0.2646575389768191
47,0.47523243767835743
48,0.1467789279124586
49,0.10058849141521509
50,0.21421833129509038
51,0.30975873315299907
52,0.15425036228730415
53,0.052045991237479106
54,0.44992306175517294
55,0.6436606048213692
56,0.26734657270049533
57,0.12513909916676136
58,0.5059676230431474
59,0.07177096107524794
60,0.10629221035811565
61,0.07398609976290027
62,0.2795668922547624
63,0.07177096107524794
64,0.11137102828869883
65,0.08507952911132854
66,0.5059676230431474
67,0.5553206419458344
68,0.7471398088742572
69,0.08999182648393367
70,0.9426946291668385
71,0.906795028015757
72,0.1467789279124586
73,0.05338405832040516
74,0.1467789279124586
75,0.9090352902464673
76,0.0951582496669705
77,0.8371343859742758
78,0.23033022663630354
79,0.06777918846081998
80,0.069006907381716
81,0.07597866371303674
82,0.13567191439011572
83,0.08127250044867018
84,0.18961536966631332
85,0.1320305670138362
86,0.055874817867685334
87,0.1748582004878616
88,0.05996749821721825
89,0.3950624722527052
90,0.8877210244776004
91,0.07929396587264037
92,0.06597165723636489
93,0.05996749821721825
94,0.07597866371303674
95,0.0951582496669705
96,0.17142759279045783
97,0.7471398088742572
98,0.30975873315299907
99,0.45656360733303347
100,0.16800730428980026
101,0.2786206498209305
102,0.7780244589136738
103,0.0643395273775873
104,0.1467789279124586
105,0.11901623043561727
106,0.8251417995121384
107,0.23033022663630354
108,0.27680138176537195
109,0.04512066254471203
