instances,feature_F3,algo_random_forest
1,0.4744514487462034,0.2897645655892903
2,0.47902838441612783,0.21352000481451852
3,0.4701152304104746,0.5183211613364529
4,0.48126546208661747,0.10216250140904963
5,0.47525137827979363,0.6467891530650316
6,0.4833792953567149,0.1291570065434757
7,0.47571017731781917,1.9591219049486481
8,0.4679893248281762,0.29038205439456405
9,0.4817358763631529,0.44498297045510077
10,0.48073982169468404,0.4056418655962232
11,0.4836658889022552,0.553426290167483
12,0.4808283082715784,0.1654453330087052
13,0.4715837844545423,0.1291570065434757
14,0.4789816783160509,0.10216250140904963
15,0.4826404922549815,0.11763866613165934
16,0.4698736327205871,0.08708535493082721
17,0.47646836326628156,0.3163493001850584
18,0.4817401872983354,0.21432492269316072
19,0.48814126260714624,1.81222186026162
20,0.48375101290086103,0.1569880967763066
21,0.4828085002708036,0.12040023744414373
22,0.4861581312177998,0.16272446871323248
23,0.46909394563241086,0.19338667988386257
24,0.4810489678561271,2.0671137301340106
25,0.47807922728136637,0.19338667988386257
26,0.49146051314133143,1.1642048131799625
27,0.47373958210768635,0.10216250140904963
28,0.48467536978867926,1.060751137172591
29,0.4824687220273978,0.10814159926262497
30,0.4829574466526966,0.09194896344616267
31,0.4774690219390919,0.23727350717907045
32,0.48086362206967875,0.08451658048230348
33,0.4787156779379171,0.3870538994857443
34,0.47544266016819686,0.48729449665891533
35,0.48122667310431805,0.10814159926262497
36,0.485339005105754,0.3442647095774344
37,0.47479885731215016,0.07392977669041965
38,0.47917272989332016,0.27810096919002175
39,0.4731923900337775,0.1654453330087052
40,0.48397913725202313,0.15542460583268028
41,0.47372111587368065,0.09744781057085429
42,0.48265514820759386,0.29038205439456405
43,0.4789536220929375,0.09744781057085429
44,0.4793640152911688,0.19338667988386257
45,0.48610205702502585,0.47705765453559656
46,0.47879009351095175,0.262373156949481
47,0.47592652014479453,0.186555554758526
48,0.4811399521774852,1.582615236744158
49,0.4774290545118512,0.4961836410666342
50,0.4763308067746096,0.8225163517659774
51,0.48147500647927144,0.44498297045510077
52,0.4872601800251467,0.16272446871323248
53,0.48658549699960596,1.3800727766175604
54,0.48990890578861424,1.2962686168233477
55,0.479589386752531,0.09744781057085429
56,0.4818249159719947,0.1569880967763066
57,0.48173478224905175,0.13530498053533224
58,0.4816209644984109,0.186555554758526
59,0.48220979261217584,0.5095920691933913
60,0.4830205349835674,0.10709331889350084
61,0.4852309038864833,0.72755637361008
62,0.4793708015389921,1.5102929340086622
63,0.4879435402241629,0.6985922462420858
64,0.4771550418141309,0.6909902397089328
65,0.47691823197147365,0.19724042869186922
66,0.4786543355812879,0.3870538994857443
67,0.4867186783491282,0.11224903344783842
68,0.47248539088910196,0.5811613303512744
69,0.4785948904363387,0.22325813695266752
70,0.4747773677024426,0.9051517274499502
71,0.478828862778761,0.15542460583268028
72,0.47233095930268776,0.9386637031630176
73,0.4822152393410062,0.3195864655752134
74,0.4702862980510649,0.10709331889350084
75,0.48282353421085095,0.1489316992743436
76,0.4767397639627137,0.0699862002244103
77,0.4865179889435505,0.22325813695266752
78,0.4859253830978886,0.5811613303512744
79,0.48326813126694185,0.07808701337589345
80,0.4726088647107943,0.09194896344616267
81,0.4786971390273021,0.08708535493082721
82,0.48898330107519034,0.13530498053533224
83,0.4734031420869374,0.229963162499506
84,0.4812413031817724,0.553426290167483
85,0.47810981210692394,2.432143832055928
86,0.4715566184320747,0.2439295626938942
87,0.4845833698038699,2.51276822591508
88,0.47915979733171543,0.12327148602824696
89,0.46677764605556776,0.21352000481451852
90,0.47354230037590594,0.08708535493082721
91,0.4842252807707387,0.1291570065434757
92,0.4889705464447048,0.12327148602824696
93,0.4758935573093396,0.3354511455770757
94,0.4794538153213382,0.07392977669041965
95,0.48323151588018265,0.08246852669058746
96,0.47895863384240867,0.20361325690984972
97,0.48375578962329374,0.716387303457345
98,0.4778774055019394,2.126326177463788
99,0.4829004555834594,0.1291570065434757
100,0.48825171853284766,1.5303625477082445
101,0.4797339532720736,0.08863298901047474
102,0.48423407600034696,0.09194896344616267
103,0.481670900231447,0.13530498053533224
104,0.4723675948711228,0.07392977669041965
105,0.4777229146644236,0.12327148602824696
106,0.48617685045841424,0.13530498053533224
107,0.4797379529713956,0.6194543551675513
108,0.4831185464463692,0.12040023744414373
109,0.4827025998610716,0.35898016125868776
