instances,instance_hardness
1,0.25156024468983285
2,0.1922639986199508
3,0.4044805096506823
4,0.09711717998330982
5,0.4762753202488903
6,0.1211640282853016
7,0.8590178376761972
8,0.2520222552023189
9,0.35916481092897823
10,0.33345116124491625
11,0.4250236044055433
12,0.15248380690109653
13,0.1211640282853016
14,0.09711717998330982
15,0.11098277338088403
16,0.08340114393782228
17,0.27119516596191895
18,0.19291389817570992
19,0.8367090761668541
20,0.1452857673881608
21,0.11343447102317183
22,0.15017469037966213
23,0.17583677482402105
24,0.8734494859709535
25,0.17583677482402105
26,0.6878292025336958
27,0.09711717998330982
28,0.6538043277958024
29,0.10249949797688196
30,0.08784829856342558
31,0.21122447725586646
32,0.08104358149012003
33,0.3209455067477387
34,0.38571389890036545
35,0.10249949797688196
36,0.2912587073919194
37,0.0712630894690186
38,0.24277963827223248
39,0.15248380690109653
40,0.1439483842052729
41,0.09285031605544036
42,0.2520222552023189
43,0.09285031605544036
44,0.17583677482402105
45,0.3793932525318584
46,0.23077607110957843
47,0.17018753936008857
48,0.794562871674407
49,0.39115017902471383
50,0.5606752332220944
51,0.35916481092897823
52,0.15017469037966213
53,0.7484397553101672
54,0.7264493867962412
55,0.09285031605544036
56,0.1452857673881608
57,0.1265505140290465
58,0.17018753936008857
59,0.39925941057161274
60,0.1015581725190341
61,0.5169119643974127
62,0.7791547246087649
63,0.5027151340909841
64,0.49892036563933906
65,0.179006780744132
66,0.3209455067477387
67,0.10617836170264383
68,0.44075148298327993
69,0.2000916632590194
70,0.5955194903493177
71,0.1439483842052729
72,0.6088498209752862
73,0.27355061320375884
74,0.1015581725190341
75,0.13837203729563996
76,0.06759331317979578
77,0.2000916632590194
78,0.44075148298327993
79,0.07511605423229284
80,0.08784829856342558
81,0.08340114393782228
82,0.1265505140290465
83,0.20543712832559302
84,0.4250236044055433
85,0.9121517014365744
86,0.21645717703516387
87,0.91895641850988
88,0.1159763700846218
89,0.1922639986199508
90,0.08340114393782228
91,0.1211640282853016
92,0.1159763700846218
93,0.28498456247494364
94,0.0712630894690186
95,0.07915958070383267
96,0.18422219338306833
97,0.5114860755770549
98,0.880725316064474
99,0.1211640282853016
100,0.7835428229648361
101,0.08481860642528183
102,0.08784829856342558
103,0.1265505140290465
104,0.0712630894690186
105,0.1159763700846218
106,0.1265505140290465
107,0.46176195570760337
108,0.11343447102317183
109,0.30161179364289836
