instances,instance_hardness
1,0.5555527516083064
2,0.09463818999435969
3,0.11786341700906466
4,0.026684635253686584
5,0.29415578551343236
6,0.02719736485577262
7,0.08428670324849608
8,0.16552936735136392
9,0.7762510328056992
10,0.5784215112349279
11,0.09016196420979039
12,0.04999865213181465
13,0.2146136025972425
14,0.15016259734333381
15,0.17303570786481615
16,0.5373121503688856
17,0.03827390203599057
18,0.1776882665017584
19,0.11458576508506613
20,0.15828632695010403
21,0.08587737397728201
22,0.022249182360238984
23,0.08177809120810453
24,0.05962869019480288
25,0.02977391523107198
26,0.1971651410009725
27,0.09931238755459404
28,0.7429989439651323
29,0.12011446851645313
30,0.25278850809134656
31,0.04661604244680784
32,0.5140867418039081
33,0.09340461996701932
34,0.1445743733882533
35,0.11458576508506613
36,0.07736894970123753
37,0.014354772984423114
38,0.6491602501615896
39,0.05461401995754378
40,0.6090142209390468
41,0.1626202926287852
42,0.10851645861870651
43,0.08428670324849608
44,0.6657345675818778
45,0.37234136883521096
46,0.09931238755459404
47,0.022249182360238984
48,0.09463818999435969
49,0.6935711275979735
50,0.3508397498384104
51,0.7098888157556136
52,0.6821093978218531
53,0.6446927562860811
54,0.8075662567936476
55,0.37835040548735244
56,0.2196850162284366
57,0.0741103067755492
58,0.4215784887650721
59,0.12011446851645313
60,0.034988312807318955
61,0.018896153991105558
62,0.5623831417974731
63,0.09176147355338582
64,0.1380965153588254
65,0.1626202926287852
66,0.28421702277602756
67,0.8498374026566662
68,0.25891406434111797
69,0.6464170079759943
70,0.5555527516083064
71,0.0998268620610846
72,0.19382922911337774
73,0.05962869019480288
74,0.4859132581960919
75,0.026684635253686584
76,0.07785781805485248
77,0.5603767630060574
78,0.011943609974839231
79,0.12789996111659507
80,0.07052937745439736
81,0.08177809120810453
82,0.08587737397728201
83,0.5091996641471039
84,0.08428670324849608
85,0.024368707835913384
86,0.6446927562860811
87,0.8619034846411746
88,0.08177809120810453
89,0.08177809120810453
90,0.12011446851645313
91,0.0998268620610846
92,0.03827390203599057
93,0.5702850573423834
94,0.05962869019480288
95,0.1318641647952783
96,0.48263880045545315
97,0.1318641647952783
98,0.37835040548735244
99,0.5373121503688856
100,0.10927993454503382
101,0.9098380357902096
102,0.3133092224156583
103,0.32992711327121005
104,0.27348262809026214
105,0.20575235954985716
106,0.37835040548735244
107,0.18885109950133006
108,0.39867338339946934
109,0.6585213928746858
