instances,instance_hardness
1,0.2558469252832407
2,0.2115450077264207
3,0.15438273123680313
4,0.7589729809745284
5,0.0457868244353592
6,0.05234014730579106
7,0.2080870138185531
8,0.12956511851038777
9,0.05361710342848125
10,0.01995910434248771
11,0.18782714903276487
12,0.07927300885192923
13,0.040019369494922574
14,0.4270141164438448
15,0.45019895340588745
16,0.07768278764734304
17,0.01818817639189607
18,0.06818470702738944
19,0.01995910434248771
20,0.03740317961444428
21,0.1486145806044975
22,0.15518317285415673
23,0.02234985097980957
24,0.05967678447703373
25,0.6137650433219137
26,0.24102701902547163
27,0.01818817639189607
28,0.3184515413021981
29,0.7392770981938017
30,0.7305348834685099
31,0.13168206806044247
32,0.038790460568771556
33,0.8996135361286042
34,0.47924797830571375
35,0.6359631066378466
36,0.02189861628634715
37,0.3640368933621534
38,0.04386563089159312
39,0.10270857406827627
40,0.21777914842645263
41,0.2426883325178426
42,0.10038646387139583
43,0.42688153486824043
44,0.5446331844625395
45,0.38130237821423907
46,0.38130237821423907
47,0.5556965520029165
48,0.38130237821423907
49,0.08837845632114749
50,0.040019369494922574
51,0.012784606830521517
52,0.3129529686608521
53,0.38130237821423907
54,0.05234014730579106
55,0.12111115412217144
56,0.05088986805980211
57,0.02189861628634715
58,0.6785951993410163
59,0.0652189926030643
60,0.8807475516429406
61,0.05594039700777831
62,0.2694651165314901
63,0.6966141918113821
64,0.8012080204563538
65,0.478939916686393
66,0.2607229018061983
67,0.6815484586978019
68,0.24102701902547163
69,0.01657172207467228
70,0.024021979297450646
71,0.16378890320948392
72,0.9272088804354954
73,0.031267346814975006
74,0.2607229018061983
75,0.9057513066567441
76,0.8319896792362121
77,0.00454779016168505
78,0.538271295777024
79,0.7654640654182235
80,0.12111115412217144
81,0.10270857406827627
82,0.13689869454175052
83,0.05234014730579106
84,0.10270857406827627
85,0.24486315268517123
86,0.6622779266129459
87,0.07279111956450457
88,0.04895958839450765
89,0.01818817639189607
90,0.2815549803893337
91,0.03802020496829228
92,0.10691873800544272
93,0.25877637179223956
94,0.6785951993410163
95,0.05088986805980211
96,0.274504892036472
97,0.4680604476594865
98,0.054578046631369226
99,0.07776393176909824
100,0.19290956545265414
101,0.04895958839450765
102,0.2426883325178426
103,0.15246833097217993
104,0.1026511098263787
105,0.08837845632114749
106,0.0498918271187635
107,0.03802020496829228
108,0.010601680828851823
109,0.2558469252832407
