instances,instance_hardness
1,0.9140076245298046
2,0.0576368050581072
3,0.7309467196005663
4,0.21451686098322942
5,0.15221275706046977
6,0.0697740461202423
7,0.09839874381372471
8,0.18649244008774957
9,0.06095828193760189
10,0.6243681825671081
11,0.18649244008774957
12,0.3250225504894996
13,0.04287028162200923
14,0.25302661814367844
15,0.14179578831536477
16,0.3290989006705528
17,0.053285509428639855
18,0.1123749507009203
19,0.24938881252049505
20,0.16018256862061453
21,0.8568220979721692
22,0.2886374432388309
23,0.04977787975319403
24,0.056845762048767345
25,0.0745801266836359
26,0.04602107662453836
27,0.056845762048767345
28,0.25302661814367844
29,0.750611187479505
30,0.2886374432388309
31,0.8178688048837188
32,0.07536460946286683
33,0.41258149719990356
34,0.3782723668671011
35,0.4985860306271003
36,0.41103344447756185
37,0.039926174970576045
38,0.8019849075748386
39,0.6243681825671081
40,0.2933392999420348
41,0.5699168305383
42,0.0745801266836359
43,0.20266790304386972
44,0.8069297852805823
45,0.21006584628621083
46,0.1280543402926395
47,0.10518217172779065
48,0.2886374432388309
49,0.7582327671723527
50,0.06101101818693544
51,0.1280543402926395
52,0.09698299297585411
53,0.056845762048767345
54,0.25302661814367844
55,0.1427509955659001
56,0.17549357569091661
57,0.4477613499325299
58,0.08033543023726586
59,0.06525583888865505
60,0.11999364163563697
61,0.04939149258566755
62,0.16501181779768082
63,0.04939149258566755
64,0.056845762048767345
65,0.04602107662453836
66,0.057025473240742364
67,0.3266061852844184
68,0.39319238016848823
69,0.6865534755832178
70,0.23969966502054363
71,0.7642445150690136
72,0.0697740461202423
73,0.2736407075142606
74,0.5342067015193372
75,0.06525583888865505
76,0.10518217172779065
77,0.46012708528067814
78,0.5028487403924339
79,0.35316887052695023
80,0.1123749507009203
81,0.7603003349794564
82,0.12520490680562912
83,0.08600042793148499
84,0.13328204400966426
85,0.04602107662453836
86,0.21006584628621083
87,0.2187269174930918
88,0.14179578831536477
89,0.6889825949096816
90,0.3290989006705528
91,0.19131402135221387
92,0.04340900845448292
93,0.9748084554045945
94,0.691043588069274
95,0.056845762048767345
96,0.22686146239192473
97,0.41103344447756185
98,0.572687260078602
99,0.6243842793063377
100,0.8019849075748386
101,0.1280543402926395
102,0.0918138759196675
103,0.1507587742881149
104,0.16501181779768082
105,0.36154156630183454
106,0.16018256862061453
107,0.2781938064764138
108,0.19307021471941765
109,0.20266790304386972
