Row,bagging,gradient_boosting,logistic_regression,mlp,random_forest,svc_linear,svc_rbf
1,-0.3275706542548784,0.7024791619531828,0.20128807265017287,-0.15987242062420184,-0.43916279841894107,-0.8499208417892614,-0.38992980378433023
2,-0.3275706542548784,-0.29332180884860676,0.5787119387988832,0.5815432508049129,-0.43916279841894107,0.14563726256392373,0.11311318835557281
3,-0.3275706542548784,-0.29332180884860676,-0.10749805238058335,-0.7025298358890608,-0.43916279841894107,-0.6127167419290388,-0.827748387377286
4,-0.3275706542548784,0.7418330619150034,0.22297802169207462,-0.28186395626904237,-0.43916279841894107,0.045682800314630956,-0.5044725197429141
5,-0.3275706542548784,-1.7365825638102914,-1.8379961220370757,-0.6972927055974723,-0.43916279841894107,-0.5146363311047047,-0.8341655785872677
6,-0.3275706542548784,0.7024791619531828,0.4652452618956781,0.547390198360542,-0.43916279841894107,-0.8008990073036196,-0.19097015572819956
7,-0.3275706542548784,0.45386787098259757,-0.06530608131930049,-1.1742475854380616,-0.43916279841894107,-0.258829804690301,-0.5374841867628443
8,-0.3275706542548784,0.45386787098259757,0.007934505971992474,-0.49550586102388916,-0.43916279841894107,-0.2899227770640723,-0.5884222556254566
9,-0.3275706542548784,0.7024791619531828,0.7284837936275287,0.45874124858724313,2.2409251529333445,0.7683170297526933,0.6242755832026406
10,-0.3275706542548784,-1.7365825638102914,-0.6754438417219399,-0.11308447907176224,-0.43916279841894107,0.03560491446593013,-0.8444979387662832
11,-0.3275706542548784,0.45386787098259757,-0.3445086198359601,-0.36236437945379546,-0.43916279841894107,-0.695908348597436,-0.7628192108765787
12,-0.3275706542548784,0.45386787098259757,0.00020813809165135552,-0.761055655825644,-0.43916279841894107,-0.19587482808505957,-0.4633294305666032
13,-0.3275706542548784,0.7024791619531828,0.6492344366327235,0.41927918490786775,-0.43916279841894107,0.2837909182406071,0.3334882845607613
14,-0.3275706542548784,0.45386787098259757,-0.4377487395469096,-2.2898144678541525,-0.43916279841894107,-1.1809916251735824,-1.8355712996816569
15,-0.3275706542548784,-0.29332180884860676,-1.2486585482126082,-0.39139220784397705,-0.43916279841894107,-1.4951435677488345,-1.2254362255826652
16,-0.3275706542548784,-1.7365825638102914,-2.7074998877977925,0.08681655554220315,-0.43916279841894107,-0.22890475788775175,1.2314365838586714
17,-0.3275706542548784,-0.29332180884860676,-0.5228463969970965,0.10208131560859773,-0.43916279841894107,-0.4914304097124204,-0.4261459210635034
18,-0.3275706542548784,0.7418330619150034,-0.15131126090892286,0.12032648411441316,-0.43916279841894107,-0.1970098575227586,-1.0666701860347152
19,-0.3275706542548784,0.7418330619150034,-0.03933910215721573,1.1029713564102164,2.238342909890266,0.1005447227396361,0.05739872418161885
20,-0.3275706542548784,0.7024791619531828,-0.04035623155908488,-0.42333802264002307,-0.43916279841894107,-1.35756373423304,-0.3046074127828419
21,-0.3275706542548784,-0.29332180884860676,0.44630820461561554,1.375516140497669,-0.43916279841894107,0.4115352706895,0.4917785220354632
22,-0.3275706542548784,0.45386787098259757,0.08055817754712696,-0.036711952187913115,-0.43916279841894107,0.02445200115748808,-0.05640212280290329
23,-0.3275706542548784,0.45386787098259757,-1.3296775417093782,-2.8746133800800076,-0.43916279841894107,-2.280223531048177,-2.9389228005562873
24,-0.3275706542548784,-0.29332180884860676,1.3102105003793822,2.332216975073204,-0.43916279841894107,1.142701607579449,1.2365493856606649
25,-0.3275706542548784,0.7418330619150034,0.15691432430942934,0.1848868436600192,-0.43916279841894107,0.29276570260898954,-0.14654061548134278
26,-0.3275706542548784,0.7024791619531828,1.2218439751285644,1.3303961026292723,-0.43916279841894107,0.8573430330281108,0.6591428708863493
27,-0.3275706542548784,0.7418330619150034,0.5395959068670662,0.7970505677703148,-0.43916279841894107,0.5979976391754265,-0.7270914446099077
28,-0.3275706542548784,-1.7365825638102914,-1.1924324847691654,0.061073284643806576,-0.43916279841894107,0.037535723347382005,-0.4066306581906391
