instances,feature_F3,algo_random_forest
1,0.435423818594953,0.0
2,0.4352570228173718,0.0
3,0.4361430072509942,0.0
4,0.4413023680228839,0.0
5,0.4291050367174525,0.0
6,0.43277877902769857,0.0
7,0.43346635092891855,0.0
8,0.42749127923716573,0.0
9,0.43384499862158904,0.0
10,0.43951685484672226,0.0
11,0.4312972555591144,0.0
12,0.42552639778400886,0.0
13,0.4323176679409241,0.0
14,0.4388025118477756,0.0
15,0.430639092816251,0.0
16,0.43763818605656163,0.0
17,0.4381820409961499,0.0
18,0.43769847186728483,0.0
19,0.4313344604025737,0.0
20,0.4287410627404938,0.0
21,0.4323501294312251,0.0
22,0.43013756835751765,0.0
23,0.43386313179529123,0.0
24,0.4340876794874722,0.0
25,0.4317479935725777,0.0
26,0.4342830128522354,0.0
27,0.4325926778341079,0.0
28,0.4335213344448893,0.0
29,0.43856166905277383,0.0
30,0.439019253882992,0.0
31,0.4280821836559582,0.0
32,0.4393406624185147,0.0
33,0.4371527251243049,0.0
34,0.4363160829233899,0.0
35,0.440173968796758,0.0
36,0.432776820004355,0.0
37,0.4350164937997171,0.0
38,0.43630384602232775,0.0
39,0.422803061422802,0.0
40,0.42992059337220817,0.0
41,0.43180300977834896,0.0
42,0.4413574015535907,0.0
43,0.43211164919597567,0.0
44,0.43379697324094557,0.0
45,0.42526580448712203,0.0
46,0.4232085287377621,0.0
47,0.4338240007185369,0.0
48,0.431654964742011,0.0
49,0.43916247030071404,0.0
50,0.43832689863819074,0.0
51,0.431348301442324,0.0
52,0.43764934797348987,0.0
53,0.4453484398447693,0.0
54,0.4411734498282746,0.0
55,0.4272246547642617,0.0
56,0.4400531522518843,0.0
57,0.42599123262686633,0.0
58,0.433065551850406,0.0
59,0.43594992315964876,0.0
60,0.4345421282500879,0.0
61,0.4403436942856835,0.0
62,0.4289123975191572,0.0
63,0.4400032437803093,0.0
64,0.44174428094313,0.0
65,0.43601542949152916,0.0
66,0.4347474923320342,0.0
67,0.43630091707319785,0.0
68,0.44286299170645993,0.0
69,0.43395225082625977,0.0
70,0.42934392310767955,0.0
71,0.4458358209778085,0.0
72,0.4343439018389422,0.0
73,0.437435889277622,0.0
74,0.4345208979733434,0.0
75,0.43656926822339326,0.0
76,0.4334902055530928,0.0
77,0.42985727468507384,0.0
78,0.4354961993659312,0.0
79,0.43833121531297786,0.0
80,0.4371672116592164,0.0
81,0.44668881644801395,0.0
82,0.43592869092246894,0.0
83,0.4396199875903623,0.0
84,0.43616381768010437,0.0
85,0.44252569567859906,0.0
86,0.4341571331257019,0.0
87,0.4315905324998439,0.0
88,0.43568675356144865,0.0
89,0.4370831661503453,0.0
90,0.43716660714890143,0.0
91,0.4395960107547809,0.0
92,0.44553252606674915,0.0
93,0.44169270401575866,0.0
94,0.4424234726489245,0.0
95,0.43641409049697066,0.0
96,0.43012558165822434,0.0
97,0.4346327952721591,0.0
98,0.43871703374259385,0.0
99,0.43418998239205897,0.0
100,0.43793722840442223,0.0
101,0.432449771120049,0.0
102,0.43849500695182314,0.0
103,0.4306937499028733,0.0
104,0.4332864629102363,0.0
105,0.4360511878510101,0.0
106,0.4402717589684637,0.0
107,0.43651563227161294,0.0
108,0.44012371131181205,0.0
109,0.43761008026980996,0.0
110,0.4291805734865485,0.0
111,0.44227182243324786,0.0
112,0.4358305276606603,0.0
113,0.43362105206213836,0.0
114,0.43008413887511127,0.0
115,0.4405609787310078,0.0
116,0.42904085824645405,0.0
117,0.4341564535764033,0.0
118,0.43965445353395716,0.0
119,0.4377204475960798,0.0
120,0.44426344881999624,0.0
121,0.44156933134564563,0.0
122,0.43898710257555873,0.0
123,0.44510445703139817,0.0
124,0.4381300565453278,0.0
125,0.4344681807785261,0.0
126,0.4383297818759502,0.0
127,0.41955345416338324,0.0
128,0.4389246038404216,0.0
129,0.43035814012625734,0.0
130,0.4271256292299434,0.0
131,0.42918872012561216,0.0
132,0.4390718746733578,0.0
133,0.440008068718467,0.0
134,0.43646083675820957,0.0
135,0.4304146875049764,0.0
136,0.4301965072689764,0.0
137,0.434228069116939,0.0
138,0.43576946639315806,0.0
139,0.43334720223935197,0.0
140,0.4356696223875736,0.0
141,0.4427134064935636,0.0
142,0.4350149465817603,0.0
143,0.4276091142577361,0.0
144,0.4331241683992449,0.0
145,0.4260597437161528,0.0
146,0.4321302343742305,0.0
147,0.43723392298777597,0.0
148,0.43408378568963313,0.0
149,0.4375441121743268,0.0
150,0.43472853053398436,0.0
151,0.4367773618326151,0.0
152,0.43271918580090796,0.0
153,0.4432612203624216,0.0
154,0.43837388390447884,0.0
155,0.42895531307728263,0.0
156,0.4386362677064206,0.0
157,0.4347010241274801,0.0
158,0.4322024834633568,0.0
159,0.441524624052466,0.0
160,0.444693411042955,0.0
161,0.43910227915186123,0.0
162,0.43899297514405067,0.0
163,0.44556211127191964,0.0
164,0.436783479468614,0.0
165,0.43709031837959994,0.0
166,0.4359136217488062,0.0
167,0.44045798927682195,0.0
168,0.4392398551827958,0.0
169,0.4402919263443135,0.0
170,0.4364044828247235,0.0
171,0.43711032908132835,0.0
172,0.4407067315893004,0.0
173,0.44167875996222766,0.0
174,0.4321827612106247,0.0
175,0.43541127914772787,0.0
176,0.4424546774359782,0.0
177,0.44517309784060777,0.0
178,0.43579735609536036,0.0
179,0.4322073587900974,0.0
180,0.4387467793077056,0.0
181,0.4316228529567851,0.0
