instances,feature_F3,algo_random_forest
1,0.5522950196316221,0.0
2,0.5448599205027012,0.0
3,0.5459207732166219,0.0
4,0.555420422678667,0.0
5,0.5506561639465071,0.0
6,0.5561033255025571,0.0
7,0.5542525211323984,0.0
8,0.5535233838335785,0.0
9,0.5527668805348611,0.0
10,0.5518091318641247,0.0
11,0.5547752280878011,0.0
12,0.5543164055114106,0.0
13,0.5533341363440946,0.0
14,0.5583028943962086,0.0
15,0.5559565385754188,0.0
16,0.5514085270283302,0.0
17,0.5565045946599058,0.0
18,0.5518801181091572,0.0
19,0.5584288745874664,0.0
20,0.5552698873120989,0.0
21,0.556189960186275,0.0
22,0.5577630950726048,0.0
23,0.5610124877507842,0.0
24,0.5512354324455635,0.0
25,0.5557411883486767,0.0
26,0.5498854647279379,0.0
27,0.5615852907996634,0.0
28,0.5490283766706824,0.0
29,0.5588044104664772,0.0
30,0.5480375579567547,0.0
31,0.5568479365200445,0.0
32,0.5539561378155944,0.0
33,0.5587313923352275,0.0
34,0.5503918082720607,0.0
35,0.5462652209352071,0.0
36,0.5521105984720508,0.0
37,0.5578272337261624,0.0
38,0.5548566903675245,0.0
39,0.5479514605878462,0.0
40,0.5518972525569449,0.0
41,0.5569799447048821,0.0
42,0.5566735971670516,0.0
43,0.5601757070469535,0.0
44,0.5591722393970605,0.0
45,0.552467879743956,0.0
46,0.556783559959705,0.0
47,0.5563393034867784,0.0
48,0.5538525788314884,0.0
49,0.5582409423145985,0.0
50,0.5561525179951431,0.0
51,0.558073460224994,0.0
52,0.5427991390756202,0.0
53,0.5571383889361742,0.0
54,0.5509931034611018,0.0
55,0.5548220928694845,0.0
56,0.5608820261436848,0.0
57,0.5559699422673419,0.0
58,0.5465829787450254,0.0
59,0.5536066611814242,0.0
60,0.5525434170372148,0.0
61,0.5533246973421733,0.0
62,0.553728084688027,0.0
63,0.5510886527488923,0.0
64,0.549019195778872,0.0
65,0.5563437078028288,0.0
66,0.5561838152874046,0.0
67,0.5562347420978773,0.0
68,0.5537976382993025,0.0
69,0.5590802845169371,0.0
70,0.5546047785608935,0.0
71,0.5548575248629981,0.0
72,0.5522507978216563,0.0
73,0.558260907725865,0.0
74,0.5521046230453794,0.0
75,0.5434706669036371,0.0
76,0.5543912605373136,0.0
77,0.556581395298642,0.0
78,0.5467868899526659,0.0
79,0.5554834118072408,0.0
80,0.5552271330329808,0.0
81,0.5550277451109901,0.0
82,0.5521037559461519,0.0
83,0.554437563418191,0.0
84,0.5583714358828242,0.0
85,0.5617959590777937,0.0
86,0.5435379951181901,0.0
87,0.5541656819743572,0.0
88,0.5483824072657347,0.0
89,0.546936455997883,0.0
90,0.5501208395577799,0.0
91,0.5504497967309475,0.0
92,0.5449536620165812,0.0
93,0.5626524185153255,0.0
94,0.5559439036612392,0.0
95,0.5556933789435357,0.0
96,0.5512141245521129,0.0
97,0.549660852599057,0.0
98,0.5590927932382868,0.0
99,0.5549758235923757,0.0
100,0.5551830686931974,0.0
101,0.555597419130118,0.0
102,0.5473713383007629,0.0
103,0.5509425477527109,0.0
104,0.5556956834225631,0.0
105,0.5443204712238279,0.0
106,0.5560598551132803,0.0
107,0.5516014118351457,0.0
108,0.5509760588299906,0.0
109,0.5603302933912044,0.0
110,0.5527204868841431,0.0
111,0.5550962476895889,0.0
112,0.5560054816518851,0.0
113,0.5588010481446766,0.0
114,0.5580041959711415,0.0
115,0.5366941230689518,0.0
116,0.542371322089817,0.0
117,0.5627312006537142,0.0
118,0.5535167755169697,0.0
119,0.5580432441242049,0.0
120,0.5515914745529438,0.0
121,0.5537781586540153,0.0
122,0.5564181481885786,0.0
123,0.550283449217268,0.0
124,0.5554816191387327,0.0
125,0.549682358232971,0.0
126,0.5510525197706925,0.0
127,0.5596384060518053,0.0
128,0.5511862286405608,0.0
129,0.5591733159095058,0.0
130,0.5447184658307577,0.0
131,0.5521248931804454,0.0
132,0.556139531462431,0.0
133,0.5567480037243535,0.0
134,0.5522324217496802,0.0
135,0.5543036841501666,0.0
136,0.5496288544302917,0.0
137,0.5515660085070162,0.0
138,0.552361672764478,0.0
139,0.5523508387709442,0.0
140,0.5599018288949156,0.0
141,0.5517293495726263,0.0
142,0.5552694906187123,0.0
143,0.5480840438498583,0.0
144,0.5553253045141318,0.0
145,0.5528210244981222,0.0
146,0.5547494389646228,0.0
147,0.544038039138553,0.0
148,0.5569623303538664,0.0
149,0.5439430589719115,0.0
150,0.5515224167702106,0.0
151,0.5579251317910093,0.0
152,0.5544072414594032,0.0
153,0.5538722888218128,0.0
154,0.5566166673794626,0.0
155,0.5407392288482199,0.0
156,0.5576404612505426,0.0
157,0.5604263684616598,0.0
158,0.5471283705038601,0.0
159,0.559390524420277,0.0
160,0.5558262693158401,0.0
161,0.5481812986365779,0.0
162,0.5561259893271541,0.0
163,0.553632210129842,0.0
164,0.5646661918313703,0.0
165,0.557574244625082,0.0
166,0.5484458031198144,0.0
167,0.5487137513246355,0.0
168,0.5457957619829698,0.0
169,0.555277392719512,0.0
170,0.5596312508477185,0.0
171,0.551123672401012,0.0
172,0.55129019672084,0.0
173,0.5587789243458126,0.0
174,0.5610762770583917,0.0
175,0.5601748786975722,0.0
176,0.556651018242332,0.0
177,0.5543408171196113,0.0
178,0.5576575214845243,0.0
179,0.5531583668086894,0.0
180,0.5498765618672989,0.0
181,0.5590511626608714,0.0
