instances,feature_F3,algo_random_forest
1,0.4827517884876698,0.4269353054075954
2,0.4731761677433612,0.18927281482198216
3,0.4714737824565728,0.0877131064219092
4,0.4677119639990178,0.0829182367736725
5,0.4812612179849683,0.1037385990785175
6,0.48397802203086193,1.05700720248008
7,0.4768171972381545,1.111880611811654
8,0.4806528326828739,1.135083864373507
9,0.46674086701778406,0.09277260337867048
10,0.48348116942664193,1.343108656834251
11,0.47635132875881864,0.0829182367736725
12,0.48801579642046217,0.17940191148866683
13,0.4785086629739386,0.615934743289744
14,0.47585664483640955,0.09810988457956277
15,0.4830339310170506,0.12611296465005534
16,0.4791723156780478,1.2161601483996503
17,0.47656901497757287,1.7094239498920245
18,0.4775950375498219,0.07837532721361556
19,0.4753174107645032,0.3849137798473076
20,0.47724428039390815,0.15254856822886734
21,0.4870110823105181,0.3849137798473076
22,0.46164459793087725,1.1391857009997148
23,0.4777928744552135,0.38577948205060386
24,0.48499196069053385,0.3209356038484665
25,0.4799149579136713,0.2986846646243601
26,0.4770101333199198,0.22034953275375074
27,0.47322893936631355,0.10715991261886817
28,0.4843119585431174,0.3092793898748436
29,0.4720664837911252,0.6830927419554936
30,0.4824249315818335,0.3988963859953081
31,0.4705904217009885,0.10715991261886817
32,0.47923734182715266,0.6001966113600858
33,0.4848240275389785,0.0877131064219092
34,0.4768194601427272,0.1037385990785175
35,0.46948340907227204,0.2870491458089191
36,0.4936185855285081,2.3703210671415147
37,0.48235792952564194,0.3713355756032856
38,0.4807964689560989,0.0877131064219092
39,0.47619006550270837,0.1210989021453979
40,0.4822111942882382,0.07407219596001911
41,0.47675947178699724,0.17940191148866683
42,0.47652149348890455,0.1037385990785175
43,0.4717666502706466,0.369239608141417
44,0.4771489897468763,0.49161206046878364
45,0.4749472260295579,0.13132132088621173
46,0.4620123144817959,0.3849137798473076
47,0.483135800545141,0.06999714074037597
48,0.4804049911952728,0.06999714074037597
49,0.48446883865713875,0.21144999959864041
50,0.4758150709869601,0.640048179038621
51,0.4832037925344334,0.2562971235559739
52,0.47842987931463854,0.1210989021453979
53,0.48335802248191934,0.06613893141784426
54,0.47679396117360345,0.24637217283977597
55,0.4792624350857554,1.567701502438742
56,0.4731289785419639,0.8438798802060411
57,0.47577357535841625,1.388195548180827
58,0.47088481554164285,1.230867284199176
59,0.469873739055856,0.15422883746144622
60,0.48789681249873484,2.69409531305007
61,0.4720911884374951,0.1610580663530194
62,0.4777810349911351,0.6211428412154958
63,0.4737912403919165,0.16050813490330434
64,0.48534266209229293,0.16702237353182506
65,0.477606447073247,0.3453665354692472
66,0.47981093513776374,0.23385562587077155
67,0.4816889792495392,0.18851159627884476
68,0.48407759782102616,0.0624868013693577
69,0.4773630413316253,0.3969778273568566
70,0.47764172075112776,0.2947296388351036
71,0.47519132020933774,0.13673043112317074
72,0.48499810040095614,1.871976606101274
73,0.48232213047438927,0.8089282246278712
74,0.4662225288271288,0.3209356038484665
75,0.475315992729883,1.6576294477977145
76,0.48644478006180153,0.24637217283977597
77,0.472582658791678,0.0526659637810723
78,0.4857075393370786,0.13673043112317074
79,0.48033784918807204,0.3988963859953081
80,0.472607228992777,0.05575997114818889
81,0.47063871282284914,0.18927281482198216
82,0.48048012522723504,0.10715991261886817
83,0.4835518298810599,0.11162849411261785
84,0.4688010359356481,1.175255000087773
85,0.48751165806037944,0.2033722095788469
86,0.47950055719013707,0.8686892999015228
87,0.47985774927269154,0.10967288834534826
88,0.4736703277882594,0.20387094255105548
89,0.48160279258630095,0.11592738421613562
90,0.47485116835470553,0.1210989021453979
91,0.47353168377140376,0.2526741528814048
92,0.4770953768675335,0.9977484170542119
93,0.46821791969836285,0.22847412335482428
94,0.48318396838406513,0.1037385990785175
95,0.47941140887845574,0.06613893141784426
96,0.48204207983165104,0.18078448697353397
97,0.4818619799846334,0.10286115687478303
98,0.47458462727968437,0.49266427609079594
99,0.47801247730821755,0.15254856822886734
100,0.48123190833489854,0.05575997114818889
101,0.47704253036789973,0.23385562587077155
102,0.4828251973775075,0.12251720424684401
103,0.4828641523769817,1.175255000087773
104,0.47960321383885085,0.16702237353182506
105,0.47364217005895737,0.19963457845018226
106,0.4834058307228703,0.3209356038484665
107,0.4771439824775496,0.05575997114818889
108,0.48744234595423214,0.21981474576090695
109,0.4703021221983497,0.3329622746326637
